Grado;Área;Tema;Código;Descripción
 3-5;Seguridad personal;Autogestión y establecimiento de objetivos: establecer objetivos, adoptar conductas que promuevan la salud y evitar conductas riesgosas.;5.2.PS.2;Reconocer aspectos del entorno (por ejemplo, si los cruces peatonales están claramente marcados o no, presencia de aceras, acceso a alimentos saludables, acceso a espacios verdes, niveles de violencia en una comunidad) que pueden afectar positiva o negativamente la seguridad. [HPE]
 3-5;Seguridad personal;Autogestión y establecimiento de objetivos: establecer objetivos, adoptar conductas que promuevan la salud y evitar conductas riesgosas.;5.2.PS.3;Explicar las precauciones de seguridad para jugar al aire libre en diferentes condiciones climáticas. [HPE]
 3-5;Seguridad personal;Autogestión y establecimiento de objetivos: establecer objetivos, adoptar conductas que promuevan la salud y evitar conductas riesgosas.;5.2.PS.4;Identificar y demostrar cómo contactar a los recursos adecuados cuando alguien está envenenado o lesionado y necesita ayuda (es decir, llamar al centro de toxicología y al 911). [HPE]
 3-5;Seguridad personal;Autogestión y establecimiento de objetivos: establecer objetivos, adoptar conductas que promuevan la salud y evitar conductas riesgosas.;5.2.PS.5;Aplicar estrategias para estar y mantenerse seguro al usar Internet, otras tecnologías digitales y redes sociales, incluyendo abordar y prevenir el uso excesivo de los medios. [ÉL]
 3-5;Seguridad personal;Autogestión y establecimiento de objetivos: establecer objetivos, adoptar conductas que promuevan la salud y evitar conductas riesgosas.;5.2.PS.6;Definir y proporcionar ejemplos de comportamientos que se considerarían abuso y negligencia infantil (incluido el abuso físico, emocional y sexual) y describir las acciones y comportamientos a tomar si se siente amenazado por alguien conocido o desconocido. [ÉL]
 3-5;Seguridad personal;Autogestión y establecimiento de objetivos: establecer objetivos, adoptar conductas que promuevan la salud y evitar conductas riesgosas.;5.2.PS.7;Demostrar la capacidad de establecer y mantener límites apropiados para el desarrollo (incluidos límites físicos, verbales, sexuales y emocionales) y cómo responder si se violan esos límites. [HPE]
 3-5;Seguridad personal;Autogestión y establecimiento de objetivos: establecer objetivos, adoptar conductas que promuevan la salud y evitar conductas riesgosas.;5.2.PS.8;Distinguir entre contacto físico seguro, inseguro e inapropiado y demostrar estrategias para obtener ayuda, incluyendo cómo avisarle a un adulto de confianza si esto sucede. [ÉL]
 3-5;Seguridad personal;Autogestión y establecimiento de objetivos: establecer objetivos, adoptar conductas que promuevan la salud y evitar conductas riesgosas.;5.2.PS.9;"Demostrar el uso de comportamiento asertivo, habilidades de rechazo y acciones destinadas a la seguridad personal. [HPE; SE]"
 3-5;Actividad física y aptitud física;Autogestión y establecimiento de objetivos: establecer objetivos, adoptar conductas que promuevan la salud y evitar conductas riesgosas.;5.2.PF.1;"Demostrar respeto por uno mismo y un comportamiento interpersonal responsable y seguro (es decir, entre pares, de estudiante a maestro) que contribuya a la interacción social positiva en una variedad de contextos de actividad física. [PE; SE]"
 3-5;Actividad física y aptitud física;Autogestión y establecimiento de objetivos: establecer objetivos, adoptar conductas que promuevan la salud y evitar conductas riesgosas.;5.2.PF.2;Define y proporciona ejemplos de actividades de movimiento para desarrollar los componentes de aptitud física relacionados con la salud y para desarrollar componentes de aptitud física relacionados con las habilidades. [PE]
 3-5;Actividad física y aptitud física;Autogestión y establecimiento de objetivos: establecer objetivos, adoptar conductas que promuevan la salud y evitar conductas riesgosas.;5.2.PF.3;Define y explica cómo implementar los principios del ejercicio. [PE]
 3-5;Actividad física y aptitud física;Autogestión y establecimiento de objetivos: establecer objetivos, adoptar conductas que promuevan la salud y evitar conductas riesgosas.;5.2.PF.4;Describir los beneficios para la salud de participar regularmente en actividad física en múltiples dimensiones del bienestar (por ejemplo, salud cardiovascular, nivel de condición física, fortalecimiento muscular, manejo del estrés y apoyo a una salud mental positiva). [HPE]
 3-5;Actividad física y aptitud física;Autogestión y establecimiento de objetivos: establecer objetivos, adoptar conductas que promuevan la salud y evitar conductas riesgosas.;5.2.PF.5; Diseñe un objetivo y un plan de acondicionamiento físico simples que incluyan actividades de calentamiento y enfriamiento, utilicen la actividad física para mejorar el estado físico personal e incluyan recursos para ayudar a lograr el objetivo. [PE]
 3-5;Actividad física y aptitud física;Autogestión y establecimiento de objetivos: establecer objetivos, adoptar conductas que promuevan la salud y evitar conductas riesgosas.;5.2.PF.6;Reconoce y articula cómo la actividad física influye en los cambios fisiológicos de su cuerpo. [PE]
 3-5;Actividad física y aptitud física;Autogestión y establecimiento de objetivos: establecer objetivos, adoptar conductas que promuevan la salud y evitar conductas riesgosas.;5.2.PF.7;Identificar diferentes actividades físicas, en la clase de educación física y fuera de la escuela, para el disfrute personal y el desafío, de forma independiente y con otros. [EF]
 3-5;Relaciones saludables;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3HR.1;"Identificar las características de las relaciones saludables y no saludables con una variedad de individuos (es decir, familia, compañeros, adultos de confianza, maestros). [HE; SE]"
 3-5;Relaciones saludables;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3 horas y 2 minutos;"Definir y demostrar formas de determinar y respetar los límites propios y de los demás. [HPE; SE]"
 3-5;Relaciones saludables;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3 horas 3;"Demostrar estrategias para abordar los propios sentimientos y los sentimientos y perspectivas de los demás con el fin de fomentar relaciones positivas. [HPE; SE]"
 3-5;Relaciones saludables;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3 horas 4;"Diferenciar entre conflicto y acoso escolar y articular la importancia de la diferencia para evitar que los conflictos se conviertan en acoso escolar o violencia. [ÉL; SE]"
 3-5;Relaciones saludables;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3 horas y 5 minutos;"Identificar y responder a situaciones de acoso escolar en diversos entornos. [HPE; SE]"
 3-5;Relaciones saludables;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3HR.6;Identificar y practicar habilidades de comunicación no violenta. [HPE, SE]
 3-5;Relaciones saludables;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3 horas y 7 minutos;"Identificar y practicar estrategias de prevención, gestión y resolución de conflictos. [HPE; SE]"
 3-5;Relaciones saludables;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3HR.8;"Describe cómo las experiencias personales, los pares, la familia, los medios de comunicación, la sociedad, la comunidad y la cultura influyen en las formas en que las personas interactúan en las relaciones y situaciones sociales. [HPE; SE]"
 3-5;Relaciones saludables;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3HR.9;"Describir las diferencias entre el sexo asignado al nacer y la identidad de género, y explicar cómo la apariencia y el comportamiento externos no definen la identidad de género ni la orientación sexual. [HE; SE]"
 3-5;Relaciones saludables;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3HR.10;"Describe diversas maneras en que las personas pueden expresar su género y que la identidad de género de algunas personas (cómo se perciben a sí mismas) coincide con las expectativas de otros sobre su apariencia física, mientras que otras no. [HPE; SE]"
 3-5;Relaciones saludables;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3HR.11;"Describir las formas en que los estereotipos, los estereotipos percibidos, los prejuicios, la discriminación, la desigualdad y la injusticia pueden afectar las relaciones y demostrar estrategias para abordar estos factores. [HPE; SE]"
 3-5;Salud mental y emocional;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.MH.1;"Desarrollar la conciencia de que las emociones pueden expresarse de diferentes maneras (por ejemplo, a través del lenguaje corporal, la intensidad de la expresión) por distintos grupos y en diferentes culturas. [HPE; SE]"
 3-5;Salud mental y emocional;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.MH.2;"Explique la importancia de hablar con amigos, padres, tutores u otros adultos de confianza sobre los sentimientos y las emociones. [HPE; SE]"
 3-5;Salud mental y emocional;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.MH.3;"Demostrar cómo pedir ayuda con preguntas, problemas o inquietudes sobre salud mental (por ejemplo, dificultades con amigos, ansiedad). [ÉL; SE]"
 3-5;Salud mental y emocional;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.MH.4;"Demostrar cómo hablar sobre salud mental y afecciones mentales de maneras que sean culturalmente sensibles y que reduzcan el estigma. [ÉL; SE]"
 3-5;Salud mental y emocional;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.MH.5;"Identificar signos y síntomas de angustia mental en uno mismo y en los demás, y cómo obtener ayuda para uno mismo o para los demás. [HE; SE]"
 3-5;Actividad física y aptitud física;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.PF.1;"Reconoce el papel de las interacciones respetuosas con los demás al participar en una actividad física. [PE; SE]"
 3-5;Actividad física y aptitud física;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.PF.2;Describe por qué es importante seguir las reglas del juego en un entorno de actividad física. [PE]
 3-5;Actividad física y aptitud física;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.PF.3;"Aceptar, reconocer e involucrar activamente a otras personas, tanto con habilidades superiores como inferiores, en actividades físicas, dentro y fuera de la educación física, y en proyectos grupales. [PE; SE]"
 3-5;Actividad física y aptitud física;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.PF.4;" Acepta e implementa respetuosamente la retroalimentación del docente cuando se le solicita. [PE; SE]"
 3-5;Actividad física y aptitud física;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.PF.5;"Utiliza habilidades de comunicación para negociar roles y responsabilidades y para brindar retroalimentación a sus pares en un entorno de actividad física. [PE; SE]"
 3-5;Actividad física y aptitud física;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.PF.6;Identificar y describir los beneficios sociales obtenidos al participar en actividades físicas y deportes (por ejemplo, hacer amigos, estar en un equipo, generar confianza). [HPE]
 3-5;Actividad física y aptitud física;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.PF.7;"Gestionar eficazmente las emociones (por ejemplo, ira, frustración, entusiasmo) de una manera respetuosa consigo mismo y con los demás durante la educación física y en otros entornos de actividad física. [PE; SE]"
 3-5;Actividad física y aptitud física;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.PF.8;"Demostrar estrategias para colaborar, trabajar y jugar de forma segura y eficaz con otros, incluyendo la adopción de perspectivas, en la educación física y otros entornos de actividad física. [PE; SE]"
 3-5;Actividad física y aptitud física;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.PF.9;Identificar oportunidades y lugares seguros para la actividad física fuera de la escuela. [HPE]
 3-5;Actividad física y aptitud física;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.PF.10;Describir los beneficios del movimiento y la actividad física, especialmente con otras personas, para la salud física, social y emocional. [HPE]
 3-5;Uso y abuso de sustancias;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.SU.1;Distinguir entre el uso y el mal uso de drogas legales (por ejemplo, medicamentos recetados que le recetaron, medicamentos de venta libre y (a cierta edad) nicotina, productos electrónicos de vapor, alcohol y marihuana) e ilegales (por ejemplo, medicamentos recetados que no le recetaron, cocaína, consumo de alcohol y nicotina antes de la edad legal), e identificar los posibles efectos de cada uno en el cuerpo. [ÉL]
 3-5;Uso y abuso de sustancias;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.SU.2;Identificar posibles razones (por ejemplo, medios de comunicación, presión de grupo, estrés, cultura) por las que las personas podrían consumir drogas legales e ilegales y analizar estrategias de promoción de la salud para evitar el consumo de drogas ilegales y prevenir el consumo inseguro o potencialmente dañino de drogas legales. [HE]
 3-5;Uso y abuso de sustancias;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.SU.3;Analizar datos relacionados con el consumo de nicotina, alcohol u otras drogas legales prohibidas para menores de edad. [HE]
 3-5;Uso y abuso de sustancias;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.SU.4;Comunicar eficazmente sentimientos o perspectivas personales sobre el uso y abuso de sustancias. [ÉL]
 3-5;Uso y abuso de sustancias;Conciencia social, relaciones y habilidades de comunicación: mejorar las relaciones, la salud personal y la salud de los demás a través de la conciencia social y la comunicación eficaz.;5.3.SU.5;Demostrar un rechazo efectivo al alcohol, la nicotina, los productos electrónicos de vapor, la marihuana, los inhalantes y otras sustancias que puedan afectar negativamente la salud. [ÉL]
 3-5;Actividad física y aptitud física;Habilidades de movimiento: Demostrar competencia y conocimiento de una variedad de formas de movimiento, habilidades motoras, componentes y principios de aptitud física para participar en actividades físicas útiles y que promuevan la salud, incluidos deportes y juegos.;5.4.PF.1;Demostrar patrones apropiados para el desarrollo de variadas habilidades locomotoras, saltos y aterrizajes, y acciones similares a pasos en un entorno dinámico. [PE]
 3-5;Actividad física y aptitud física;Habilidades de movimiento: Demostrar competencia y conocimiento de una variedad de formas de movimiento, habilidades motoras, componentes y principios de aptitud física para participar en actividades físicas útiles y que promuevan la salud, incluidos deportes y juegos.;5.4.PF.2;Demostrar capacidad para realizar diversas habilidades locomotoras combinadas con conceptos de movimiento (por ejemplo, moverse en diferentes niveles, caminos, direcciones) durante juegos dinámicos en espacios reducidos y otras actividades físicas y atléticas. [PE]
 3-5;Actividad física y aptitud física;Habilidades de movimiento: Demostrar competencia y conocimiento de una variedad de formas de movimiento, habilidades motoras, componentes y principios de aptitud física para participar en actividades físicas útiles y que promuevan la salud, incluidos deportes y juegos.;5.4.PF.3;Demostrar un equilibrio apropiado para el desarrollo en diferentes partes del cuerpo, acciones de rodadura y acciones de transferencia de peso en un entorno dinámico. [PE]
 3-5;Actividad física y aptitud física;Habilidades de movimiento: Demostrar competencia y conocimiento de una variedad de formas de movimiento, habilidades motoras, componentes y principios de aptitud física para participar en actividades físicas útiles y que promuevan la salud, incluidos deportes y juegos.;5.4.PF.4;Demostrar la capacidad de combinar habilidades locomotoras (incluidos patrones de salto y aterrizaje) y manipulativas (por ejemplo, golpear, driblar) en una variedad de tareas/juegos de práctica en espacios reducidos (por ejemplo, para la ejecución de un objetivo, para demostrar control). [PE]
 3-5;Actividad física y aptitud física;Habilidades de movimiento: Demostrar competencia y conocimiento de una variedad de formas de movimiento, habilidades motoras, componentes y principios de aptitud física para participar en actividades físicas útiles y que promuevan la salud, incluidos deportes y juegos.;5.4.PF.5;Demostrar la capacidad de combinar habilidades locomotoras, habilidades de estabilidad/no locomotoras (por ejemplo, agacharse, girar, levantarse, caer), conceptos de movimiento (por ejemplo, niveles, formas, extensiones, caminos, fuerza, tiempo, flujo) y/o técnicas de equilibrio y transferencia de peso para crear y realizar una secuencia gimnástica, una rutina de saltar la cuerda, un baile con un grupo u otras actividades culturales y creativas de forma independiente, con un compañero o en grupo. [PE]
 3-5;Actividad física y aptitud física;Habilidades de movimiento: Demostrar competencia y conocimiento de una variedad de formas de movimiento, habilidades motoras, componentes y principios de aptitud física para participar en actividades físicas útiles y que promuevan la salud, incluidos deportes y juegos.;5.4.PF.6;Demostrar diferentes formas de baile. [PE]
 3-5;Actividad física y aptitud física;Habilidades de movimiento: Demostrar competencia y conocimiento de una variedad de formas de movimiento, habilidades motoras, componentes y principios de aptitud física para participar en actividades físicas útiles y que promuevan la salud, incluidos deportes y juegos.;5.4.PF.7;Demostrar habilidades de manipulación apropiadas para el desarrollo con las manos en una variedad de situaciones y tareas (es decir, atrapar/fildear, enviar y recibir un objeto, obtener posesión de un objeto de juego, golpear una pelota con un implemento de mango corto y largo, patear, hacer rodar una pelota, volear y servir, driblar, lanzar y atrapar) en una variedad de entornos. [PE]
 3-5;Salud mental y emocional;Autoconciencia y análisis de influencias: examinar cómo las emociones, los pensamientos, las necesidades, los valores, las creencias y otros factores (tanto internos como externos) influyen en los comportamientos y articular cómo estas influencias impactan en el comportamiento y los resultados de salud.;5.5.MH.1;"Describir las identidades y los activos personales y culturales, su importancia y valor, y explicar cómo favorecen la salud mental y emocional. [HE; SE]"
 3-5;Salud mental y emocional;Autoconciencia y análisis de influencias: examinar cómo las emociones, los pensamientos, las necesidades, los valores, las creencias y otros factores (tanto internos como externos) influyen en los comportamientos y articular cómo estas influencias impactan en el comportamiento y los resultados de salud.;5.5.MH.2;"Describa los intereses personales y las habilidades necesarias para perseguir esos intereses de maneras que apoyen el crecimiento personal. [HPE; SE]"
 3-5;Salud mental y emocional;Autoconciencia y análisis de influencias: examinar cómo las emociones, los pensamientos, las necesidades, los valores, las creencias y otros factores (tanto internos como externos) influyen en los comportamientos y articular cómo estas influencias impactan en el comportamiento y los resultados de salud.;5.5.MH.3;"Identificar fortalezas personales y oportunidades de crecimiento y mejora en diversos contextos (incluida la actividad física). [HPE; SE]"
 3-5;Salud mental y emocional;Autoconciencia y análisis de influencias: examinar cómo las emociones, los pensamientos, las necesidades, los valores, las creencias y otros factores (tanto internos como externos) influyen en los comportamientos y articular cómo estas influencias impactan en el comportamiento y los resultados de salud.;5.5.MH.4;"Describir los apoyos necesarios para lograr el éxito en una actividad o tarea difícil en diversos contextos. [HPE; SE]"
 3-5;Salud mental y emocional;Autoconciencia y análisis de influencias: examinar cómo las emociones, los pensamientos, las necesidades, los valores, las creencias y otros factores (tanto internos como externos) influyen en los comportamientos y articular cómo estas influencias impactan en el comportamiento y los resultados de salud.;5.5.MH.5;"Describe cómo los pares, los medios de comunicación, la familia, la sociedad, la comunidad y la cultura pueden influir en las ideas sobre la imagen corporal y el impacto en la autoestima y las conductas. [HE; SE]"
 3-5;Salud mental y emocional;Autoconciencia y análisis de influencias: examinar cómo las emociones, los pensamientos, las necesidades, los valores, las creencias y otros factores (tanto internos como externos) influyen en los comportamientos y articular cómo estas influencias impactan en el comportamiento y los resultados de salud.;5.5.MH.6;"Demostrar cómo los medios de comunicación, incluidas las redes sociales, y la tecnología pueden influir en el bienestar mental y emocional (por ejemplo, los niveles de estrés, la felicidad y el estado de ánimo). [HE; SE]"
 3-5;Salud sexual;Búsqueda de información y recursos: acceder, evaluar y utilizar información, productos, servicios y recursos relacionados de salud válidos y confiables.;5.6.SH.1;Identificar las características de la información, los productos y los servicios de salud válidos relacionados con la anatomía sexual y reproductiva humana, la pubertad y la higiene personal. [HE]
 3-5;Salud sexual;Búsqueda de información y recursos: acceder, evaluar y utilizar información, productos, servicios y recursos relacionados de salud válidos y confiables.;5.6.SH.2;Localice recursos en el hogar, la escuela y la comunidad que brinden información médicamente precisa sobre la anatomía sexual y reproductiva humana, la pubertad y la higiene personal. [HE]
 3-5;Salud sexual;Búsqueda de información y recursos: acceder, evaluar y utilizar información, productos, servicios y recursos relacionados de salud válidos y confiables.;5.6.SH.3;Utilice recursos válidos, confiables y médicamente precisos (por ejemplo, enfermera escolar, médico, recursos digitales, docente de salud, organizaciones comunitarias) para encontrar información sobre los sistemas reproductivos humanos, el desarrollo sexual humano y los efectos de las hormonas (por ejemplo, sentimientos románticos y sexuales, cambios de humor). [ÉL]
 3-5;Salud sexual;Búsqueda de información y recursos: acceder, evaluar y utilizar información, productos, servicios y recursos relacionados de salud válidos y confiables.;5.6.SH.4;Explique cómo la identidad de género y la orientación sexual pueden variar en cada individuo. [ÉL]
 3-5;Salud sexual;Búsqueda de información y recursos: acceder, evaluar y utilizar información, productos, servicios y recursos relacionados de salud válidos y confiables.;5.6.SH.5;Explicar la relación entre las relaciones sexuales y la reproducción humana, las distintas formas en que puede producirse el embarazo y los recursos válidos y fiables para obtener información o apoyo relacionados con estos temas. [ÉL]
 3-5;Salud sexual;Búsqueda de información y recursos: acceder, evaluar y utilizar información, productos, servicios y recursos relacionados de salud válidos y confiables.;5.6.SH.6; Identificar a los padres, tutores u otros adultos de confianza (por ejemplo, consejeros y otros profesionales de la salud) a quienes los estudiantes puedan hacer preguntas sobre la pubertad y los problemas de salud de la adolescencia (incluidos el abuso y la negligencia). [HE]
 3-5;Salud sexual;Búsqueda de información y recursos: acceder, evaluar y utilizar información, productos, servicios y recursos relacionados de salud válidos y confiables.;5.6.SH.7;Localizar adultos de confianza (incluidos padres o tutores) a quienes pedir ayuda si se violan los límites o si alguien sufre acoso o agresión física, emocional o sexual. [ÉL]
 3-5;Salud pública, comunitaria y ambiental;Autodefensa y promoción de la salud: Promover la salud y el bienestar personal, familiar y comunitario.;5.7.CE.1;Analizar la relación entre la salud personal y la salud de la comunidad. [HPE]
 3-5;Salud pública, comunitaria y ambiental;Autodefensa y promoción de la salud: Promover la salud y el bienestar personal, familiar y comunitario.;5.7.CE.2;Analice que las personas pueden experimentar disparidades e inequidades en materia de salud (diferencias injustas y evitables en la salud) debido a factores como el estatus socioeconómico, la discapacidad, la raza, la etnia y el acceso a los recursos. [HPE]
 3-5;Salud pública, comunitaria y ambiental;Autodefensa y promoción de la salud: Promover la salud y el bienestar personal, familiar y comunitario.;5.7.CE.3;Analizar cuestiones de inequidades e injusticias en materia de salud a nivel local, nacional e internacional. [ÉL]
 3-5;Salud pública, comunitaria y ambiental;Autodefensa y promoción de la salud: Promover la salud y el bienestar personal, familiar y comunitario.;5.7.CE.4;Describa las formas en que la comunidad puede influir en la salud de las personas dentro de ella. [ÉL]
 3-5;Salud pública, comunitaria y ambiental;Autodefensa y promoción de la salud: Promover la salud y el bienestar personal, familiar y comunitario.;5.7.CE.5;Describir las formas en que las normas y leyes pueden afectar la salud de la comunidad y las disparidades en la salud. [ÉL]
 3-5;Salud pública, comunitaria y ambiental;Autodefensa y promoción de la salud: Promover la salud y el bienestar personal, familiar y comunitario.;5.7.CE.6;Utilice información precisa al hablar de problemas de salud ambiental (por ejemplo, basura, deforestación, reciclaje, cambio climático, agua limpia) que afectan la salud de las personas. [HE]
 3-5;Salud pública, comunitaria y ambiental;Autodefensa y promoción de la salud: Promover la salud y el bienestar personal, familiar y comunitario.;5.7.CE.7;"Demostrar maneras de tratar a las personas, incluyendo a otros estudiantes, sus familiares y miembros de la comunidad escolar, con dignidad, respeto y empatía, independientemente de su raza, color, sexo, identidad de género, religión, origen nacional, orientación sexual, discapacidad o características personales como la forma o el peso. [HPE; SE]"
 3-5;Salud pública, comunitaria y ambiental;Autodefensa y promoción de la salud: Promover la salud y el bienestar personal, familiar y comunitario.;5.7.CE.8;"Proponer y apoyar políticas y conductas en el aula que promuevan la dignidad y el respeto. [HPE; SE]"
 6-8;Relaciones saludables;Toma de decisiones y resolución de problemas: tomar decisiones informadas, responsables y que promuevan la salud, y resolver problemas en una variedad de situaciones relacionadas con la salud.;8.1.HR.1;"Analizar las similitudes y diferencias entre las amistades, las relaciones románticas y las relaciones sexuales, y analizar las distintas maneras de demostrar afecto en diferentes relaciones (por ejemplo, tomarse de la mano, abrazarse, palabras amables, actos de bondad, besos, comportamientos sexuales). [ÉL; SE]"
 6-8;Relaciones saludables;Toma de decisiones y resolución de problemas: tomar decisiones informadas, responsables y que promuevan la salud, y resolver problemas en una variedad de situaciones relacionadas con la salud.;8.1.HR.2;"Comparar y contrastar el continuo de comportamientos relacionales (incluyendo la identificación de comportamientos más y menos saludables, y los posibles impactos de las diferencias de poder como la edad, el género, el estatus o la posición dentro de las relaciones) y cómo estos impactan la salud y el bienestar. [HE; SE]"
 6-8;Relaciones saludables;Toma de decisiones y resolución de problemas: tomar decisiones informadas, responsables y que promuevan la salud, y resolver problemas en una variedad de situaciones relacionadas con la salud.;8.1.HR.3;"Identificar señales de advertencia de peligro potencial en una relación y estrategias para obtener ayuda. [HE; SE]"
 6-8;Relaciones saludables;Toma de decisiones y resolución de problemas: tomar decisiones informadas, responsables y que promuevan la salud, y resolver problemas en una variedad de situaciones relacionadas con la salud.;8.1.HR.4;"Evaluar las opciones y estrategias que una persona podría usar para terminar una relación no saludable, incluyendo la participación de un adulto de confianza que pueda ayudar. [ÉL; SE]"
 6-8;Relaciones saludables;Toma de decisiones y resolución de problemas: tomar decisiones informadas, responsables y que promuevan la salud, y resolver problemas en una variedad de situaciones relacionadas con la salud.;8.1.HR.5;"Definir el consentimiento y describir los factores, incluidas las drogas y el alcohol, que pueden influir en la capacidad de una persona para solicitar el consentimiento, y para darlo y recibirlo, incluido el consentimiento sexual, en diversas situaciones. [HE; SE]"
 6-8;Relaciones saludables;Toma de decisiones y resolución de problemas: tomar decisiones informadas, responsables y que promuevan la salud, y resolver problemas en una variedad de situaciones relacionadas con la salud.;8.1.HR.6;"Demostrar la capacidad de aplicar un proceso de toma de decisiones a decisiones relacionadas con el consentimiento en una variedad de situaciones (por ejemplo, amistades, familia, con una pareja íntima, en una relación sexual) y de comunicarse y responder al consentimiento o no consentimiento. [HE; SE]"
 6-8;Relaciones saludables;Toma de decisiones y resolución de problemas: tomar decisiones informadas, responsables y que promuevan la salud, y resolver problemas en una variedad de situaciones relacionadas con la salud.;8.1.HR.7;"Demostrar la capacidad de aplicar un modelo de toma de decisiones para llegar a una decisión que promueva la salud y la seguridad en diversos tipos de relaciones (incluidas las relaciones sexuales). [HPE; SE]"
 6-8;Seguridad personal;Toma de decisiones y resolución de problemas: tomar decisiones informadas, responsables y que promuevan la salud, y resolver problemas en una variedad de situaciones relacionadas con la salud.;8.1.PS.1;Describir el papel de la responsabilidad individual y compartida para mantenerse seguro en diversas situaciones (por ejemplo, recreación al aire libre, seguridad vehicular, seguridad digital, amenazas de violencia). [HPE]
 6-8;Seguridad personal;Toma de decisiones y resolución de problemas: tomar decisiones informadas, responsables y que promuevan la salud, y resolver problemas en una variedad de situaciones relacionadas con la salud.;8.1.PS.2;Analice cómo los factores sistémicos y de otro tipo (por ejemplo, las reglas del hogar, la conexión escolar, el entorno, los apoyos disponibles, el equipo disponible, el clima, la violencia de género, el racismo y la discriminación) ayudan o dificultan la capacidad de una persona para mantenerse a salvo en una variedad de situaciones. [HPE]
