Grau;Área;Emitir;Código;Descrição
 3-5;Segurança pessoal;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;5.2.PS.8;Diferencie entre contato físico seguro, inseguro e inadequado e demonstre estratégias para obter ajuda, incluindo como contar a um adulto de confiança caso isso aconteça.
 3-5;Segurança pessoal;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;5.2.PS.9;"Demonstrar o uso de comportamento assertivo, habilidades de recusa e ações voltadas para a segurança pessoal. [HPE; SE]"
 3-5;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;5.2.PF.1;"Demonstrar autorrespeito e comportamento interpessoal responsável e seguro (ou seja, entre colegas, aluno com professor) que contribua para a interação social positiva em diversos contextos de atividade física. [PE; SE]"
 3-5;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;5.2.PF.2;Defina e forneça exemplos de atividades de movimento para desenvolver componentes de aptidão física relacionados à saúde e componentes de aptidão física relacionados à habilidade. [PE]
 3-5;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;5.2.PF.3;Defina e explique como implementar os princípios do exercício. [PE]
 3-5;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;5.2.PF.4;Descreva os benefícios da atividade física regular para a saúde em múltiplas dimensões do bem-estar (por exemplo, saúde cardiovascular, nível de condicionamento físico, fortalecimento muscular, controle do estresse e promoção da saúde mental positiva). [HPE]
 3-5;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;5.2.PF.5;Elabore um objetivo e um plano de condicionamento físico simples que inclua atividades de aquecimento e desaquecimento, utilize a atividade física para melhorar o condicionamento físico pessoal e inclua recursos para ajudar a atingir o objetivo. [PE]
 3-5;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;5.2.PF.6;Reconhece e articula como a atividade física influencia as mudanças fisiológicas em seu corpo. [PE]
 3-5;Atividade física e condicionamento físico;Autogestão e definição de metas: estabelecer objetivos, adotar comportamentos que promovam a saúde e evitar comportamentos de risco.;5.2.PF.7;Identificar diferentes atividades físicas, tanto nas aulas de educação física quanto fora da escola, para diversão e desafio pessoal, individualmente e em grupo. [PE]
 3-5;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5,3HR.1;"Identificar as características de relacionamentos saudáveis e não saudáveis com uma variedade de indivíduos (ou seja, família, colegas, adultos de confiança, professores). [HE; SE]"
 3-5;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5,3 horas e 2 minutos;"Definir e demonstrar maneiras de determinar e respeitar os próprios limites e os dos outros. [HPE; SE]"
 3-5;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5,3 horas 3;"Demonstrar estratégias para lidar com os próprios sentimentos e com os sentimentos e perspectivas dos outros, a fim de promover relacionamentos positivos. [HPE; SE]"
 3-5;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5,3 horas 4;Diferenciar entre conflito e bullying e articular a importância dessa diferença na prevenção de que conflitos se transformem em bullying ou violência.
 3-5;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5,3 horas e 5 minutos;"Identificar e responder a situações de bullying em diversos contextos. [HPE; SE]"
 3-5;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5,3HR,6;Identificar e praticar habilidades de comunicação não violenta. [HPE, SE]
 3-5;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5,3 horas e 7 minutos;"Identificar e praticar estratégias de prevenção, gestão e resolução de conflitos. [HPE; SE]"
 3-5;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5,3HR,8;"Descreva como as experiências pessoais, os pares, a família, a mídia, a sociedade, a comunidade e a cultura influenciam as maneiras pelas quais as pessoas interagem em relacionamentos e situações sociais. [HPE; SE]"
 3-5;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5,3HR,9;"Descreva as diferenças entre o sexo atribuído ao nascimento e a identidade de gênero e explique como a aparência externa e o comportamento não definem a identidade de gênero ou a orientação sexual. [HE; SE]"
 3-5;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5,3 horas e 10 minutos;"O texto descreve várias maneiras pelas quais as pessoas podem expressar seu gênero e que a identidade de gênero de algumas pessoas (como elas se percebem) corresponde às expectativas dos outros sobre sua aparência física, enquanto a de outras não. [HPE; SE]"
 3-5;relacionamentos saudáveis;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5,3HR.11;"Descreva as maneiras pelas quais estereótipos, estereótipos percebidos, preconceito, discriminação, desigualdade e injustiça podem afetar os relacionamentos e demonstre estratégias para lidar com esses fatores. [HPE; SE]"
 3-5;Saúde mental e emocional;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.MH.1;"Desenvolver a consciência de que as emoções podem ser expressas de diferentes maneiras (por exemplo, através da linguagem corporal, intensidade da expressão) por diferentes grupos e em diferentes culturas. [HPE; SE]"
 3-5;Saúde mental e emocional;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.MH.2;"Explique a importância de conversar com amigos, pais, responsáveis ou outros adultos de confiança sobre sentimentos e emoções. [HPE; SE]"
 3-5;Saúde mental e emocional;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.MH.3;Demonstre como pedir ajuda para dúvidas, problemas ou preocupações relacionadas à saúde mental (por exemplo, dificuldades com amigos, ansiedade).
 3-5;Saúde mental e emocional;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.MH.4;Demonstrar como falar sobre saúde mental e transtornos mentais de maneira culturalmente sensível e que reduza o estigma.
 3-5;Saúde mental e emocional;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.MH.5;"Identificar sinais e sintomas de sofrimento mental em si mesmo e nos outros, e como obter ajuda para si mesmo ou para os outros. [HE; SE]"
 3-5;Atividade física e condicionamento físico;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.PF.1;"Reconhece a importância das interações respeitosas com os outros ao participar de atividades físicas. [PE; SE]"
 3-5;Atividade física e condicionamento físico;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.PF.2;Descreva por que é importante seguir as regras do jogo em um contexto de atividade física. [PE]
 3-5;Atividade física e condicionamento físico;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.PF.3;"Aceitar, reconhecer e envolver ativamente outras pessoas, tanto com habilidades superiores quanto inferiores, em atividades físicas, dentro e fora da educação física, e em projetos em grupo. [PE; SE]"
 3-5;Atividade física e condicionamento físico;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.PF.4;" Aceita e implementa respeitosamente o feedback do professor quando solicitado. [PE; SE]"
 3-5;Atividade física e condicionamento físico;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.PF.5;"Utiliza habilidades de comunicação para negociar funções e responsabilidades e para fornecer feedback aos colegas em um ambiente de atividade física. [PE; SE]"
 3-5;Atividade física e condicionamento físico;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.PF.6;Identificar e descrever os benefícios sociais obtidos com a participação em atividades físicas e esportes (por exemplo, fazer amigos, pertencer a uma equipe, desenvolver autoconfiança). [HPE]
 3-5;Atividade física e condicionamento físico;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.PF.7;"Gerir eficazmente as emoções (por exemplo, raiva, frustração, entusiasmo) de uma forma respeitosa para consigo próprio e para com os outros durante as aulas de educação física e noutras situações de atividade física. [EF; SE]"
 3-5;Atividade física e condicionamento físico;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.PF.8;"Demonstrar estratégias para colaborar, trabalhar e brincar de forma segura e eficaz com outras pessoas, incluindo a capacidade de adotar diferentes perspectivas, em aulas de educação física e outros contextos de atividade física. [PE; SE]"
 3-5;Atividade física e condicionamento físico;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.PF.9;Identificar oportunidades e locais seguros para a prática de atividade física fora da escola. [HPE]
 3-5;Atividade física e condicionamento físico;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.PF.10;Descreva os benefícios do movimento e da atividade física, especialmente com outras pessoas, para a saúde física, social e emocional. [HPE]
 3-5;Uso e abuso de substâncias;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.SU.1;Diferencie o uso e o abuso de drogas lícitas (por exemplo, medicamentos prescritos, medicamentos de venda livre e (a partir de certa idade) nicotina, cigarros eletrônicos, álcool e maconha) de drogas ilícitas (por exemplo, medicamentos prescritos sem receita, cocaína e o uso de álcool e nicotina antes da idade legal) e identifique os possíveis efeitos de cada uma no organismo.
 3-5;Uso e abuso de substâncias;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.SU.2;Identificar possíveis razões (por exemplo, mídia, pressão dos pares, estresse, cultura) pelas quais as pessoas podem usar drogas lícitas e ilícitas e analisar estratégias de promoção da saúde para evitar o uso de drogas ilícitas e prevenir o uso inseguro ou potencialmente prejudicial de drogas lícitas. [HE]
 3-5;Uso e abuso de substâncias;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.SU.3;Analisar dados relacionados ao consumo de nicotina, álcool ou outras drogas lícitas proibidas para menores. [HE]
 3-5;Uso e abuso de substâncias;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.SU.4;Para comunicar eficazmente sentimentos ou perspectivas pessoais sobre o uso e abuso de substâncias. [HE]
 3-5;Uso e abuso de substâncias;Consciência social, relacionamentos e habilidades de comunicação: aprimorando relacionamentos, saúde pessoal e a saúde dos outros por meio da consciência social e da comunicação eficaz.;5.3.SU.5;Demonstrar uma rejeição efetiva ao álcool, à nicotina, aos produtos eletrônicos de vaporização, à maconha, aos inalantes e a outras substâncias que possam afetar negativamente a saúde.
 3-5;Atividade física e condicionamento físico;Habilidades motoras: Demonstrar competência e conhecimento de uma variedade de formas de movimento, habilidades motoras, componentes e princípios da aptidão física para participar de atividades físicas úteis e promotoras da saúde, incluindo esportes e jogos.;5.4.PF.1;Demonstrar padrões apropriados para o desenvolvimento de diversas habilidades locomotoras, saltos e aterrissagens, e ações semelhantes a passos em um ambiente dinâmico. [PE]
 3-5;Atividade física e condicionamento físico;Habilidades motoras: Demonstrar competência e conhecimento de uma variedade de formas de movimento, habilidades motoras, componentes e princípios da aptidão física para participar de atividades físicas úteis e promotoras da saúde, incluindo esportes e jogos.;5.4.PF.2;Demonstrar a capacidade de executar diversas habilidades locomotoras combinadas com conceitos de movimento (por exemplo, deslocamento em diferentes níveis, trajetórias e direções) durante jogos dinâmicos em espaços confinados e outras atividades físicas e atléticas. [PE]
 3-5;Atividade física e condicionamento físico;Habilidades motoras: Demonstrar competência e conhecimento de uma variedade de formas de movimento, habilidades motoras, componentes e princípios da aptidão física para participar de atividades físicas úteis e promotoras da saúde, incluindo esportes e jogos.;5.4.PF.3;Demonstrar equilíbrio adequado para o desenvolvimento de diferentes partes do corpo, movimentos de rolamento e transferência de peso em um ambiente dinâmico. [PE]
 3-5;Atividade física e condicionamento físico;Habilidades motoras: Demonstrar competência e conhecimento de uma variedade de formas de movimento, habilidades motoras, componentes e princípios da aptidão física para participar de atividades físicas úteis e promotoras da saúde, incluindo esportes e jogos.;5.4.PF.4;Demonstrar a capacidade de combinar habilidades locomotoras (incluindo padrões de salto e aterrissagem) e habilidades manipulativas (por exemplo, golpear, driblar) em uma variedade de tarefas/jogos práticos em espaços confinados (por exemplo, para a execução de um gol, para demonstrar controle). [PE]
 3-5;Atividade física e condicionamento físico;Habilidades motoras: Demonstrar competência e conhecimento de uma variedade de formas de movimento, habilidades motoras, componentes e princípios da aptidão física para participar de atividades físicas úteis e promotoras da saúde, incluindo esportes e jogos.;5.4.PF.5;Demonstrar a capacidade de combinar habilidades locomotoras, habilidades de estabilidade/não locomotoras (por exemplo, agachar, girar, levantar, cair), conceitos de movimento (por exemplo, níveis, formas, extensões, trajetórias, força, tempo, fluidez) e/ou técnicas de equilíbrio e transferência de peso para criar e executar uma sequência de ginástica, uma rotina de pular corda, uma dança em grupo ou outras atividades culturais e criativas de forma independente, com um parceiro ou em grupo. [PE]
 3-5;Atividade física e condicionamento físico;Habilidades motoras: Demonstrar competência e conhecimento de uma variedade de formas de movimento, habilidades motoras, componentes e princípios da aptidão física para participar de atividades físicas úteis e promotoras da saúde, incluindo esportes e jogos.;5.4.PF.6;Demonstrar diferentes estilos de dança. [PE]
 3-5;Atividade física e condicionamento físico;Habilidades motoras: Demonstrar competência e conhecimento de uma variedade de formas de movimento, habilidades motoras, componentes e princípios da aptidão física para participar de atividades físicas úteis e promotoras da saúde, incluindo esportes e jogos.;5.4.PF.7;Demonstrar habilidades de destreza manual apropriadas para o desenvolvimento, utilizando as mãos em diversas situações e tarefas (por exemplo, pegar/defender, enviar e receber um objeto, obter posse de um objeto de jogo, bater em uma bola com um implemento de cabo curto e longo, chutar, rolar uma bola, volear e sacar, driblar, arremessar e pegar) em diversos ambientes. [PE]
 3-5;Saúde mental e emocional;Autoconhecimento e análise de influência: examinar como as emoções, os pensamentos, as necessidades, os valores, as crenças e outros fatores (tanto internos quanto externos) influenciam os comportamentos e articular como essas influências impactam o comportamento e os resultados de saúde.;5.5.MH.1;"Descreva as identidades e os recursos pessoais e culturais, sua importância e valor, e explique como eles promovem a saúde mental e emocional. [HE; SE]"
 3-5;Saúde mental e emocional;Autoconhecimento e análise de influência: examinar como as emoções, os pensamentos, as necessidades, os valores, as crenças e outros fatores (tanto internos quanto externos) influenciam os comportamentos e articular como essas influências impactam o comportamento e os resultados de saúde.;5.5.MH.2;"Descreva seus interesses pessoais e as habilidades necessárias para perseguir esses interesses de maneiras que promovam o crescimento pessoal. [HPE; SE]"
 3-5;Saúde mental e emocional;Autoconhecimento e análise de influência: examinar como as emoções, os pensamentos, as necessidades, os valores, as crenças e outros fatores (tanto internos quanto externos) influenciam os comportamentos e articular como essas influências impactam o comportamento e os resultados de saúde.;5.5.MH.3;"Identificar pontos fortes pessoais e oportunidades de crescimento e melhoria em vários contextos (incluindo atividade física). [HPE; SE]"
 3-5;Saúde mental e emocional;Autoconhecimento e análise de influência: examinar como as emoções, os pensamentos, as necessidades, os valores, as crenças e outros fatores (tanto internos quanto externos) influenciam os comportamentos e articular como essas influências impactam o comportamento e os resultados de saúde.;5.5.MH.4;"Descreva os apoios necessários para alcançar o sucesso em uma atividade ou tarefa difícil em vários contextos. [HPE; SE]"
 3-5;Saúde mental e emocional;Autoconhecimento e análise de influência: examinar como as emoções, os pensamentos, as necessidades, os valores, as crenças e outros fatores (tanto internos quanto externos) influenciam os comportamentos e articular como essas influências impactam o comportamento e os resultados de saúde.;5.5.MH.5;"Descreva como os colegas, a mídia, a família, a sociedade, a comunidade e a cultura podem influenciar as ideias sobre imagem corporal e o impacto na autoestima e nos comportamentos. [HE; SE]"
 3-5;Saúde mental e emocional;Autoconhecimento e análise de influência: examinar como as emoções, os pensamentos, as necessidades, os valores, as crenças e outros fatores (tanto internos quanto externos) influenciam os comportamentos e articular como essas influências impactam o comportamento e os resultados de saúde.;5.5.MH.6;"Demonstrar como a mídia, incluindo as mídias sociais, e a tecnologia podem influenciar o bem-estar mental e emocional (por exemplo, níveis de estresse, felicidade e humor). [HE; SE]"
 3-5;Saúde sexual;Busca de informações e recursos: acesso, avaliação e utilização de informações, produtos, serviços e recursos válidos e confiáveis relacionados à saúde.;5.6.SH.1;Identificar as características de informações, produtos e serviços de saúde válidos relacionados à anatomia sexual e reprodutiva humana, puberdade e higiene pessoal. [HE]
 3-5;Saúde sexual;Busca de informações e recursos: acesso, avaliação e utilização de informações, produtos, serviços e recursos válidos e confiáveis relacionados à saúde.;5.6.SH.2;Localize recursos em casa, na escola e na comunidade que forneçam informações médicas precisas sobre anatomia sexual e reprodutiva humana, puberdade e higiene pessoal. [HE]
 3-5;Saúde sexual;Busca de informações e recursos: acesso, avaliação e utilização de informações, produtos, serviços e recursos válidos e confiáveis relacionados à saúde.;5.6.SH.3;Utilize fontes válidas, confiáveis e medicamente precisas (por exemplo, enfermeira escolar, médico, recursos digitais, educador em saúde, organizações comunitárias) para encontrar informações sobre o sistema reprodutivo humano, o desenvolvimento sexual humano e os efeitos dos hormônios (por exemplo, sentimentos românticos e sexuais, alterações de humor).
 3-5;Saúde sexual;Busca de informações e recursos: acesso, avaliação e utilização de informações, produtos, serviços e recursos válidos e confiáveis relacionados à saúde.;5.6.SH.4;Explique como a identidade de gênero e a orientação sexual podem variar em cada indivíduo.
 3-5;Saúde sexual;Busca de informações e recursos: acesso, avaliação e utilização de informações, produtos, serviços e recursos válidos e confiáveis relacionados à saúde.;5.6.SH.5;Explique a relação entre relações sexuais e reprodução humana, as diferentes formas de ocorrência da gravidez e as fontes válidas e confiáveis para obtenção de informações ou apoio relacionados a esses temas.
 3-5;Saúde sexual;Busca de informações e recursos: acesso, avaliação e utilização de informações, produtos, serviços e recursos válidos e confiáveis relacionados à saúde.;5.6.SH.6;Identifique pais, responsáveis ou outros adultos de confiança (por exemplo, conselheiros e outros profissionais de saúde) a quem os alunos possam fazer perguntas sobre puberdade e questões de saúde na adolescência (incluindo abuso e negligência). [HE]
 3-5;Saúde sexual;Busca de informações e recursos: acesso, avaliação e utilização de informações, produtos, serviços e recursos válidos e confiáveis relacionados à saúde.;5.6.SH.7;Localize adultos de confiança (incluindo pais ou responsáveis) para pedir ajuda caso os limites sejam violados ou se alguém estiver sendo assediado ou sujeito a abuso físico, emocional ou sexual.
 3-5;Saúde pública, comunitária e ambiental;Autodefesa e promoção da saúde: Promover a saúde e o bem-estar pessoal, familiar e comunitário.;5.7.CE.1;Analise a relação entre saúde pessoal e saúde comunitária. [HPE]
 3-5;Saúde pública, comunitária e ambiental;Autodefesa e promoção da saúde: Promover a saúde e o bem-estar pessoal, familiar e comunitário.;5.7.CE.2;Analise como as pessoas podem vivenciar disparidades e iniquidades em saúde (diferenças injustas e evitáveis na saúde) devido a fatores como status socioeconômico, deficiência, raça, etnia e acesso a recursos. [HPE]
 3-5;Saúde pública, comunitária e ambiental;Autodefesa e promoção da saúde: Promover a saúde e o bem-estar pessoal, familiar e comunitário.;5.7.CE.3;Analisar questões de desigualdades e injustiças em matéria de saúde nos níveis local, nacional e internacional. [HE]
 3-5;Saúde pública, comunitária e ambiental;Autodefesa e promoção da saúde: Promover a saúde e o bem-estar pessoal, familiar e comunitário.;5.7.CE.4;Descreva as maneiras pelas quais a comunidade pode influenciar a saúde das pessoas que a compõem.
 3-5;Saúde pública, comunitária e ambiental;Autodefesa e promoção da saúde: Promover a saúde e o bem-estar pessoal, familiar e comunitário.;5.7.CE.5;Descreva as maneiras pelas quais normas e leis podem afetar a saúde da comunidade e as disparidades em saúde.
 3-5;Saúde pública, comunitária e ambiental;Autodefesa e promoção da saúde: Promover a saúde e o bem-estar pessoal, familiar e comunitário.;5.7.CE.6;Use informações precisas ao discutir questões de saúde ambiental (por exemplo, lixo, desmatamento, reciclagem, mudanças climáticas, água potável) que afetam a saúde das pessoas. [HE]
 3-5;Saúde pública, comunitária e ambiental;Autodefesa e promoção da saúde: Promover a saúde e o bem-estar pessoal, familiar e comunitário.;5.7.CE.7;"Demonstrar maneiras de tratar as pessoas, incluindo outros alunos, suas famílias e membros da comunidade escolar, com dignidade, respeito e empatia, independentemente de sua raça, cor, sexo, identidade de gênero, religião, origem nacional, orientação sexual, deficiência ou características pessoais, como forma ou peso. [HPE; SE]"
 3-5;Saúde pública, comunitária e ambiental;Autodefesa e promoção da saúde: Promover a saúde e o bem-estar pessoal, familiar e comunitário.;5.7.CE.8;"Propor e apoiar políticas e comportamentos em sala de aula que promovam a dignidade e o respeito. [HPE; SE]"
 6-8;relacionamentos saudáveis;Tomada de decisões e resolução de problemas: tomar decisões informadas, responsáveis e que promovam a saúde, e resolver problemas em diversas situações relacionadas à saúde.;8.1.HR.1;"Analise as semelhanças e diferenças entre amizades, relacionamentos românticos e relacionamentos sexuais, e analise as diferentes formas de demonstrar afeto em diferentes relacionamentos (por exemplo, dar as mãos, abraçar, palavras gentis, atos de bondade, beijar, comportamento sexual). [ELE; ELE MESMO]"
 6-8;relacionamentos saudáveis;Tomada de decisões e resolução de problemas: tomar decisões informadas, responsáveis e que promovam a saúde, e resolver problemas em diversas situações relacionadas à saúde.;8.1.HR.2;"Compare e contraste o espectro de comportamentos relacionais (incluindo a identificação de comportamentos mais e menos saudáveis e os potenciais impactos das diferenças de poder, como idade, gênero, status ou posição dentro dos relacionamentos) e como estes afetam a saúde e o bem-estar. [HE; SE]"
 6-8;relacionamentos saudáveis;Tomada de decisões e resolução de problemas: tomar decisões informadas, responsáveis e que promovam a saúde, e resolver problemas em diversas situações relacionadas à saúde.;8.1.HR.3;"Identificar sinais de alerta de perigo potencial em um relacionamento e estratégias para obter ajuda. [HE; SE]"
 6-8;relacionamentos saudáveis;Tomada de decisões e resolução de problemas: tomar decisões informadas, responsáveis e que promovam a saúde, e resolver problemas em diversas situações relacionadas à saúde.;8.1.HR.4;Avalie as opções e estratégias que uma pessoa pode usar para terminar um relacionamento abusivo, incluindo o envolvimento de um adulto de confiança que possa ajudar.
 6-8;relacionamentos saudáveis;Tomada de decisões e resolução de problemas: tomar decisões informadas, responsáveis e que promovam a saúde, e resolver problemas em diversas situações relacionadas à saúde.;8.1.HR.5;"Defina consentimento e descreva os fatores, incluindo drogas e álcool, que podem influenciar a capacidade de uma pessoa de solicitar, dar e receber consentimento, incluindo consentimento sexual, em diversas situações. [HE; SE]"
 6-8;relacionamentos saudáveis;Tomada de decisões e resolução de problemas: tomar decisões informadas, responsáveis e que promovam a saúde, e resolver problemas em diversas situações relacionadas à saúde.;8.1.HR.6;"Demonstrar a capacidade de aplicar um processo de tomada de decisão a decisões relacionadas ao consentimento em diversas situações (por exemplo, amizades, família, com um parceiro íntimo, em um relacionamento sexual) e de comunicar e responder ao consentimento ou à falta de consentimento. [HE; SE]"
 6-8;relacionamentos saudáveis;Tomada de decisões e resolução de problemas: tomar decisões informadas, responsáveis e que promovam a saúde, e resolver problemas em diversas situações relacionadas à saúde.;8.1.HR.7;"Demonstrar a capacidade de aplicar um modelo de tomada de decisão para chegar a uma decisão que promova a saúde e a segurança em vários tipos de relacionamentos (incluindo relacionamentos sexuais). [HPE; SE]"
 6-8;Segurança pessoal;Tomada de decisões e resolução de problemas: tomar decisões informadas, responsáveis e que promovam a saúde, e resolver problemas em diversas situações relacionadas à saúde.;8.1.PS.1;Descreva o papel da responsabilidade individual e compartilhada na manutenção da segurança em diversas situações (por exemplo, recreação ao ar livre, segurança veicular, segurança digital, ameaças de violência). [HPE]
 6-8;Segurança pessoal;Tomada de decisões e resolução de problemas: tomar decisões informadas, responsáveis e que promovam a saúde, e resolver problemas em diversas situações relacionadas à saúde.;8.1.PS.2;Analise como fatores sistêmicos e outros (por exemplo, regras domésticas, vínculo com a escola, ambiente, apoios disponíveis, equipamentos disponíveis, clima, violência de gênero, racismo e discriminação) ajudam ou dificultam a capacidade de uma pessoa de se manter segura em diversas situações. [HPE]
 6-8;Segurança pessoal;Tomada de decisões e resolução de problemas: tomar decisões informadas, responsáveis e que promovam a saúde, e resolver problemas em diversas situações relacionadas à saúde.;8.1.PS.3;Avalie as possíveis opções e consequências de decisões relacionadas à segurança pessoal em diversas situações (por exemplo, segurança veicular, lesões físicas, segurança digital, ameaças de violência, contato físico inadequado, abuso físico, emocional e sexual). [HPE]
 6-8;Segurança pessoal;Tomada de decisões e resolução de problemas: tomar decisões informadas, responsáveis e que promovam a saúde, e resolver problemas em diversas situações relacionadas à saúde.;8.1.PS.4;Descreva as leis (por exemplo, leis sobre a idade de consentimento, leis sobre abuso infantil, incluindo abuso sexual, e leis sobre exploração sexual, leis de notificação parental) relacionadas à saúde sexual dos jovens e ao direito dos adolescentes de manterem sua própria saúde, e como essas leis podem afetar as decisões relacionadas à saúde sexual. [HE]
 6-8;Segurança pessoal;Tomada de decisões e resolução de problemas: tomar decisões informadas, responsáveis e que promovam a saúde, e resolver problemas em diversas situações relacionadas à saúde.;8.1.PS.5;Defina exploração, tráfico de seres humanos e tráfico sexual, e descreva as estratégias utilizadas e os sinais de alerta de comportamentos exploratórios e recrutamento de jovens. [HE]
 6-8;Segurança pessoal;Tomada de decisões e resolução de problemas: tomar decisões informadas, responsáveis e que promovam a saúde, e resolver problemas em diversas situações relacionadas à saúde.;8.1.PS.6;Demonstre estratégias para evitar situações que possam levar ao tráfico de seres humanos e à exploração sexual, e para obter ajuda caso esteja preocupado(a) consigo mesmo(a) ou com outras pessoas.
