Grado;Área;Tema;Código;Descripción
6;Razones y relaciones proporcionales;Comprender los conceptos de razón y tasa y utilizar el razonamiento de razón y tasa para resolver problemas.;6.RP.A.3.e;Resolver problemas que relacionen la masa de un objeto con su volumen.
6;El sistema numérico;Aplicar y ampliar conocimientos previos de multiplicación y división para dividir fracciones por fracciones.;6.NS.A.1;"Interpretar y calcular cocientes de fracciones, y resolver problemas de palabras que involucran división de fracciones por fracciones, p. ej., usando modelos visuales de fracciones y ecuaciones para representar el problema. Por ejemplo, crear un contexto de historia para (2/3) ” (3/4) y usar un modelo visual de fracciones para mostrar el cociente; usar la relación entre multiplicación y división para explicar que (2/3) ” (3/4) = 8/9 porque 3/4 de 8/9 es 2/3. (En general, (a/b) ” (c/d) = ad/bc.) ¿Cuánto chocolate recibirá cada persona si 3 personas comparten 1/2 lb de chocolate equitativamente? ¿Cuántas porciones de 3/4 de taza hay en 2/3 de una taza de yogur? ¿Qué ancho tiene una franja rectangular de tierra con una longitud de 3/4 de mi y un área de 1/2 mi cuadrada?"
6;El sistema numérico;Calcular con fluidez números de varios dígitos y encontrar factores comunes y múltiplos.;6.NS.B.2;Divida con fluidez números de varios dígitos utilizando el algoritmo estándar.
6;El sistema numérico;Calcular con fluidez números de varios dígitos y encontrar factores comunes y múltiplos.;6.NS.B.3;Sumar, restar, multiplicar y dividir decimales de varios dígitos con fluidez utilizando el algoritmo estándar para cada operación.
6;El sistema numérico;Calcular con fluidez números de varios dígitos y encontrar factores comunes y múltiplos.;6.NS.B.4;Utiliza la factorización prima para hallar el máximo común divisor de dos números enteros menores o iguales a 100 y el mínimo común múltiplo de dos números enteros menores o iguales a 12. Utiliza la propiedad distributiva para expresar la suma de dos números enteros 1?100 con un factor común como múltiplo de la suma de dos números primos entre sí. Por ejemplo, expresa 36 + 8 como 4(9 + 2).
6;El sistema numérico;Aplicar y ampliar los conocimientos previos sobre los números al sistema de números racionales.;6.NS.C.5;Comprender que los números positivos y negativos se usan juntos para describir cantidades con direcciones o valores opuestos (p. ej., temperatura superior o inferior a cero, altitud sobre o bajo el nivel del mar, créditos o débitos, y carga eléctrica positiva o negativa). Usar números positivos y negativos (números enteros, fracciones y decimales) para representar cantidades en contextos reales, explicando el significado del cero en cada situación.
6;El sistema numérico;Aplicar y ampliar los conocimientos previos sobre los números al sistema de números racionales.;6.NS.C.6;Comprender un número racional como un punto en la recta numérica. Ampliar los diagramas de rectas numéricas y los ejes de coordenadas, conocidos en grados anteriores, para representar puntos en la recta y en el plano con coordenadas negativas.
6;El sistema numérico;Aplicar y ampliar los conocimientos previos sobre los números al sistema de números racionales.;6.NS.C.6.a;"Reconocer los signos opuestos de los números como indicadores de ubicaciones en lados opuestos del 0 en la línea numérica; reconocer que el opuesto del opuesto de un número es el número mismo, por ejemplo, ?(?3) = 3, y que 0 es su propio opuesto."
6;El sistema numérico;Aplicar y ampliar los conocimientos previos sobre los números al sistema de números racionales.;6.NS.C.6.b;"Comprender los signos de los números en pares ordenados como indicadores de ubicaciones en cuadrantes del plano de coordenadas; reconocer que cuando dos pares ordenados difieren solo por los signos, las ubicaciones de los puntos están relacionadas por reflexiones en uno o ambos ejes."
6;El sistema numérico;Aplicar y ampliar los conocimientos previos sobre los números al sistema de números racionales.;6.NS.C.6.c;"Encontrar y posicionar números enteros y otros números racionales en un diagrama de línea numérica horizontal o vertical; encontrar y posicionar pares de números enteros y otros números racionales en un plano de coordenadas."
6;El sistema numérico;Aplicar y ampliar los conocimientos previos sobre los números al sistema de números racionales.;6.NS.C.7;Comprender el orden y el valor absoluto de los números racionales.
6;El sistema numérico;Aplicar y ampliar los conocimientos previos sobre los números al sistema de números racionales.;6.NS.C.7.a;Interpretar las desigualdades como afirmaciones sobre la posición relativa de dos números en un diagrama de recta numérica. Por ejemplo, interpretar ?3 > ?7 como una afirmación de que ?3 se encuentra a la derecha de ?7 en una recta numérica orientada de izquierda a derecha.
6;El sistema numérico;Aplicar y ampliar los conocimientos previos sobre los números al sistema de números racionales.;6.NS.C.7.b;Escribe, interpreta y explica enunciados de orden para números racionales en contextos del mundo real. Por ejemplo, escribe ?3 ›C > ?7 ›C para expresar que ?3 ›C es más cálido que ?7›C.
6;El sistema numérico;Aplicar y ampliar los conocimientos previos sobre los números al sistema de números racionales.;6.NS.C.7.c;"Comprender el valor absoluto de un número racional como su distancia al 0 en la recta numérica; interpretar el valor absoluto como magnitud para una cantidad positiva o negativa en una situación real. Por ejemplo, para un saldo de cuenta de ?30 dólares, escribir |?30| = 30 para describir el monto de la deuda en dólares."
6;El sistema numérico;Aplicar y ampliar los conocimientos previos sobre los números al sistema de números racionales.;6.NS.C.7.d;Distinga las comparaciones de valor absoluto de las afirmaciones sobre el orden. Por ejemplo, reconozca que un saldo de cuenta inferior a £30 representa una deuda superior a 30 dólares.
6;El sistema numérico;Aplicar y ampliar los conocimientos previos sobre los números al sistema de números racionales.;6.NS.C.8;Resuelva problemas matemáticos y del mundo real graficando puntos en los cuatro cuadrantes del plano cartesiano. Incluya el uso de coordenadas y valor absoluto para hallar distancias entre puntos con la misma primera o segunda coordenada.
6;Expresiones y ecuaciones;Aplicar y ampliar conocimientos previos de aritmética a expresiones algebraicas.;6.EE.A.1;Escribir y evaluar expresiones numéricas que involucren exponentes de números enteros.
6;Expresiones y ecuaciones;Aplicar y ampliar conocimientos previos de aritmética a expresiones algebraicas.;6.EE.A.2;Escribir, leer y evaluar expresiones en las que las letras representan números.
6;Expresiones y ecuaciones;Aplicar y ampliar conocimientos previos de aritmética a expresiones algebraicas.;6.EE.A.2.a;"Escribe expresiones que registren operaciones con números y letras que representen números. Por ejemplo, expresa el cálculo ""Restar y de 5"" como 5 ? y."
6;Expresiones y ecuaciones;Aplicar y ampliar conocimientos previos de aritmética a expresiones algebraicas.;6.EE.A.2.b;"Identificar las partes de una expresión mediante términos matemáticos (suma, término, producto, factor, cociente, coeficiente); considerar una o más partes de una expresión como una sola entidad. Por ejemplo, describir la expresión 2(8 + 7) como producto de dos factores; considerar (8 + 7) como una sola entidad y como suma de dos términos."
6;Expresiones y ecuaciones;Aplicar y ampliar conocimientos previos de aritmética a expresiones algebraicas.;6.EE.A.2.c;Evaluar expresiones con valores específicos de sus variables. Incluir expresiones derivadas de fórmulas utilizadas en problemas del mundo real. Realizar operaciones aritméticas, incluyendo aquellas con exponentes enteros, en el orden convencional cuando no hay paréntesis que especifiquen un orden particular (Orden de Operaciones). Por ejemplo, usar las fórmulas V = s y A = 6 sì para calcular el volumen y el área superficial de un cubo con lados de longitud s = 1/2.
6;Expresiones y ecuaciones;Aplicar y ampliar conocimientos previos de aritmética a expresiones algebraicas.;6.EE.A.3;"Aplica las propiedades de las operaciones para generar expresiones equivalentes. Por ejemplo, aplica la propiedad distributiva a la expresión 3(2 + x) para obtener la expresión equivalente 6 + 3x; aplica la propiedad distributiva a la expresión 24x + 18y para obtener la expresión equivalente 6(4x + 3y); aplica las propiedades de las operaciones a y + y + y para obtener la expresión equivalente 3y."
6;Expresiones y ecuaciones;Aplicar y ampliar conocimientos previos de aritmética a expresiones algebraicas.;6.EE.A.4;Identifica cuándo dos expresiones son equivalentes (es decir, cuando ambas expresiones indican el mismo número independientemente del valor que se les sustituya). Por ejemplo, las expresiones y + y + y y 3y son equivalentes porque indican el mismo número independientemente del número que represente y.
6;Expresiones y ecuaciones;Razonar y resolver ecuaciones y desigualdades de una variable.;6.EE.B.5;Entender la resolución de una ecuación o desigualdad como un proceso para responder a una pregunta: ¿qué valores de un conjunto específico, si los hay, hacen que la ecuación o desigualdad sea verdadera? Usar la sustitución para determinar si un número dado en un conjunto específico hace que una ecuación o desigualdad sea verdadera.
6;Expresiones y ecuaciones;Razonar y resolver ecuaciones y desigualdades de una variable.;6.EE.B.6;"Utilizar variables para representar números y escribir expresiones al resolver un problema del mundo real o matemático; comprender que una variable puede representar un número desconocido o, dependiendo del propósito en cuestión, cualquier número en un conjunto específico."
6;Expresiones y ecuaciones;Razonar y resolver ecuaciones y desigualdades de una variable.;6.EE.B.7;Resolver problemas matemáticos y del mundo real escribiendo y resolviendo ecuaciones de la forma x + p = q y px = q para casos en los que p, q y x son todos números racionales no negativos.
6;Expresiones y ecuaciones;Razonar y resolver ecuaciones y desigualdades de una variable.;6.EE.B.8;"Escribe una desigualdad de la forma x > c o x < c para representar una restricción o condición en un problema real o matemático. Reconoce que las desigualdades de la forma x > c o x < c tienen infinitas soluciones; representa las soluciones de dichas desigualdades en diagramas de rectas numéricas."
6;Expresiones y ecuaciones;Representar y analizar relaciones cuantitativas entre variables dependientes e independientes.;6.EE.C.9;"Utilizar variables para representar dos cantidades en un problema real que cambian entre sí; escribir una ecuación para expresar una cantidad, considerada la variable dependiente, en función de la otra, considerada la variable independiente. Analizar la relación entre las variables dependiente e independiente mediante gráficos y tablas, y relacionarlas con la ecuación. Por ejemplo, en un problema que implica movimiento a velocidad constante, enumerar y representar gráficamente pares ordenados de distancias y tiempos, y escribir la ecuación d = 65t para representar la relación entre la distancia y el tiempo."
6;Geometría;Resolver problemas matemáticos y del mundo real que involucran área, área de superficie y volumen.;6.GA1;"Encuentra el área de triángulos rectángulos, otros triángulos, cuadriláteros especiales y polígonos componiéndolos en rectángulos o descomponiéndolos en triángulos y otras formas; aplica estas técnicas en el contexto de la resolución de problemas matemáticos y del mundo real."
6;Geometría;Resolver problemas matemáticos y del mundo real que involucran área, área de superficie y volumen.;6.GA2;Halla el volumen de un prisma rectángulo con aristas fraccionarias rellenándolo con cubos unitarios con la longitud de arista fraccionaria adecuada, y demuestra que el volumen es el mismo que el que se obtendría multiplicando las aristas del prisma. Aplica las fórmulas V = lwh y V = Bh para hallar volúmenes de prismas rectángulos con aristas fraccionarias en el contexto de la resolución de problemas matemáticos y del mundo real.
6;Geometría;Resolver problemas matemáticos y del mundo real que involucran área, área de superficie y volumen.;6.GA3;"Dibujar polígonos en el plano cartesiano dadas las coordenadas de los vértices; usar las coordenadas para calcular la longitud de un lado que une puntos con la misma primera o segunda coordenada. Aplicar estas técnicas en la resolución de problemas matemáticos y del mundo real."
6;Geometría;Resolver problemas matemáticos y del mundo real que involucran área, área de superficie y volumen.;6.GA4;Representar figuras tridimensionales mediante desarrollos de rectángulos y triángulos, y usar estos desarrollos para calcular el área superficial de estas figuras. Aplicar estas técnicas en la resolución de problemas matemáticos y del mundo real.
6;Estadística y probabilidad;Desarrollar la comprensión de la variabilidad estadística.;6.SP.A.1;"Reconozca una pregunta estadística como aquella que anticipa la variabilidad en los datos relacionados con ella y la tiene en cuenta en las respuestas. Por ejemplo, ""¿Cuántos años tengo?"" no es una pregunta estadística, pero ""¿Cuántos años tienen los alumnos de mi escuela?"" sí lo es porque se anticipa la variabilidad en las edades de los alumnos."
6;Estadística y probabilidad;Desarrollar la comprensión de la variabilidad estadística.;6.SP.A.2;Comprender que un conjunto de datos recopilados para responder una pregunta estadística tiene una distribución, que puede describirse por su centro (mediana, media y/o moda), dispersión (rango, rango intercuartil) y forma general.
6;Estadística y probabilidad;Desarrollar la comprensión de la variabilidad estadística.;6.SP.A.3;Reconocer que una medida de centro para un conjunto de datos numéricos resume todos sus valores con un solo número, mientras que una medida de variación describe cómo varían sus valores con un solo número.
6;Estadística y probabilidad;Resumir y describir distribuciones.;6.SP.B.4;Mostrar datos numéricos en gráficos en una línea numérica, incluidos gráficos de puntos, histogramas y gráficos de caja.
6;Estadística y probabilidad;Resumir y describir distribuciones.;6.SP.B.4.a;Leer e interpretar gráficos circulares.
6;Estadística y probabilidad;Resumir y describir distribuciones.;6.SP.B.5;Resumir conjuntos de datos numéricos en relación con su contexto, como por ejemplo.
6;Estadística y probabilidad;Resumir y describir distribuciones.;6.SP.B.5.a;Informar el número de observaciones.
6;Estadística y probabilidad;Resumir y describir distribuciones.;6.SP.B.5.b;Describir la naturaleza del atributo bajo investigación, incluyendo cómo se midió y sus unidades de medida.
6;Estadística y probabilidad;Resumir y describir distribuciones.;6.SP.B.5.c;Proporcionar medidas cuantitativas de centro (mediana y/o media) y variabilidad (rango y/o rango intercuartil), así como describir cualquier patrón general y cualquier desviación notable del patrón general con referencia al contexto en el que se recopilaron los datos.
6;Estadística y probabilidad;Resumir y describir distribuciones.;6.SP.B.5.d;Relacionar la elección de medidas de centro y variabilidad con la forma de la distribución de datos y el contexto en el que se recopilaron los datos.
7;Razones y relaciones proporcionales;Analizar relaciones proporcionales y utilizarlas para resolver problemas matemáticos y del mundo real.;7.RP.A.1;Calcular tasas unitarias asociadas con razones de fracciones, incluyendo razones de longitudes, áreas y otras cantidades medidas en unidades iguales o diferentes. Por ejemplo, si una persona camina ® millas cada ½ hora, calcular la tasa unitaria como la fracción compleja ®/½ millas por hora, equivalente a 2 millas por hora.
7;Razones y relaciones proporcionales;Analizar relaciones proporcionales y utilizarlas para resolver problemas matemáticos y del mundo real.;7.RP.A.2;Reconocer y representar relaciones proporcionales entre cantidades.
7;Razones y relaciones proporcionales;Analizar relaciones proporcionales y utilizarlas para resolver problemas matemáticos y del mundo real.;7.RP.A.2.a;Decidir si dos cantidades están en una relación proporcional, por ejemplo, probando razones equivalentes en una tabla o graficando en un plano de coordenadas y observando si el gráfico es una línea recta a través del origen.
7;Razones y relaciones proporcionales;Analizar relaciones proporcionales y utilizarlas para resolver problemas matemáticos y del mundo real.;7.RP.A.2.b;Identificar la constante de proporcionalidad (tasa unitaria) en tablas, gráficos, ecuaciones, diagramas y descripciones verbales de relaciones proporcionales.
7;Razones y relaciones proporcionales;Analizar relaciones proporcionales y utilizarlas para resolver problemas matemáticos y del mundo real.;7.RP.A.2.c;Representar relaciones proporcionales mediante ecuaciones. Por ejemplo, si el coste total t es proporcional al número n de artículos comprados a un precio constante p, la relación entre el coste total y el número de artículos puede expresarse como t = pn.
7;Razones y relaciones proporcionales;Analizar relaciones proporcionales y utilizarlas para resolver problemas matemáticos y del mundo real.;7.RP.A.2.d;Explique qué significa un punto (x, y) en la gráfica de una relación proporcional en términos de la situación, con especial atención a los puntos (0, 0) y (1, r) donde r es la tasa unitaria.
7;Razones y relaciones proporcionales;Analizar relaciones proporcionales y utilizarlas para resolver problemas matemáticos y del mundo real.;7.RP.A.3;Utiliza relaciones proporcionales para resolver problemas de razones, tasas y porcentajes de varios pasos. Por ejemplo: interés simple, impuestos, aumentos y descuentos de precios, gratificaciones y comisiones, tarifas, aumentos y disminuciones porcentuales, y error porcentual.
7;El sistema numérico;Aplicar y ampliar conocimientos previos sobre operaciones con fracciones para sumar, restar, multiplicar y dividir números racionales.;7.NS.A.1;"Aplicar y ampliar conocimientos previos de suma y resta para sumar y restar números enteros y otros números racionales; representar la suma y la resta en un diagrama de línea numérica horizontal o vertical."
7;El sistema numérico;Aplicar y ampliar conocimientos previos sobre operaciones con fracciones para sumar, restar, multiplicar y dividir números racionales.;7.NS.A.1.a; Describe situaciones en las que cantidades opuestas se combinan para dar cero. Por ejemplo: Un átomo de hidrógeno tiene carga cero porque sus dos constituyentes tienen cargas opuestas. Si abres una cuenta bancaria con un depósito de $30 y luego retiras $30, el saldo restante es de $0.
7;El sistema numérico;Aplicar y ampliar conocimientos previos sobre operaciones con fracciones para sumar, restar, multiplicar y dividir números racionales.;7.NS.A.1.b;Entender p + q como el número ubicado a una distancia |q| de p, en sentido positivo o negativo, dependiendo de si q es positivo o negativo. Demostrar que un número y su opuesto suman 0 (son inversos aditivos). Interpretar sumas de números racionales mediante la descripción de contextos del mundo real.
7;El sistema numérico;Aplicar y ampliar conocimientos previos sobre operaciones con fracciones para sumar, restar, multiplicar y dividir números racionales.;7.NS.A.1.c;Comprender la resta de números racionales como la suma del inverso aditivo, p ? q = p + (? q). Demostrar que la distancia entre dos números racionales en la recta numérica es el valor absoluto de su diferencia y aplicar este principio en contextos del mundo real.
7;El sistema numérico;Aplicar y ampliar conocimientos previos sobre operaciones con fracciones para sumar, restar, multiplicar y dividir números racionales.;7.NS.A.1.d;Aplicar propiedades de las operaciones como estrategias para sumar y restar números racionales.
7;El sistema numérico;Aplicar y ampliar conocimientos previos sobre operaciones con fracciones para sumar, restar, multiplicar y dividir números racionales.;7.NS.A.2;Aplicar y ampliar conocimientos previos de multiplicación y división y de fracciones para multiplicar y dividir números enteros y otros números racionales.
7;El sistema numérico;Aplicar y ampliar conocimientos previos sobre operaciones con fracciones para sumar, restar, multiplicar y dividir números racionales.;7.NS.A.2.a;Comprender que la multiplicación se extiende de fracciones a números racionales al requerir que las operaciones sigan satisfaciendo las propiedades de las operaciones, en particular la propiedad distributiva, lo que resulta en productos como (?1)(?1) = 1 y las reglas para multiplicar números con signo. Interpretar productos de números racionales mediante la descripción de contextos del mundo real.
7;El sistema numérico;Aplicar y ampliar conocimientos previos sobre operaciones con fracciones para sumar, restar, multiplicar y dividir números racionales.;7.NS.A.2.b;Comprender que los números enteros se pueden dividir, siempre que el divisor no sea cero, y que todo cociente de números enteros (con divisor distinto de cero) es un número racional. Si p y q son números enteros, entonces ?(p/q) = (?p)/q = p/(?q). Interpretar cocientes de números racionales describiendo contextos del mundo real.
7;El sistema numérico;Aplicar y ampliar conocimientos previos sobre operaciones con fracciones para sumar, restar, multiplicar y dividir números racionales.;7.NS.A.2.c;Aplicar propiedades de las operaciones como estrategias para multiplicar y dividir números racionales.
7;El sistema numérico;Aplicar y ampliar conocimientos previos sobre operaciones con fracciones para sumar, restar, multiplicar y dividir números racionales.;7.NS.A.2.d;"Convierta un número racional en decimal usando la división larga; tenga en cuenta que la forma decimal de un número racional termina en 0 o eventualmente se repite."
7;El sistema numérico;Aplicar y ampliar conocimientos previos sobre operaciones con fracciones para sumar, restar, multiplicar y dividir números racionales.;7.NS.A.3;Resolver problemas matemáticos y del mundo real que involucren las cuatro operaciones con números enteros y otros números racionales.
7;Expresiones y ecuaciones;Utilice propiedades de operaciones para generar expresiones equivalentes.;7.EE.A.1;Aplicar las propiedades de las operaciones para sumar, restar, factorizar y desarrollar expresiones lineales con coeficientes racionales. Por ejemplo, 4x + 2 = 2(2x + 1) y -3(x ? 5/3) = -3x + 5.
7;Expresiones y ecuaciones;Utilice propiedades de operaciones para generar expresiones equivalentes.;7.EE.A.2;"Entender que reescribir una expresión en diferentes formas en el contexto de un problema puede aclarar el problema y la relación entre sus cantidades. Por ejemplo, a + 0.05a = 1.05a significa que ""aumentar un 5%"" es lo mismo que ""multiplicar por 1.05"". Una camisa en una tienda de ropa está rebajada con un 20% de descuento sobre su precio normal, ""p"". El descuento se puede expresar como 0.2p. El nuevo precio de la camisa se puede expresar como p = 0.2p o 0.8p."
7;Expresiones y ecuaciones;Resolver problemas de la vida real y matemáticos utilizando expresiones y ecuaciones numéricas y algebraicas.;7.EE.B.3;"Resuelva problemas matemáticos y de la vida real de varios pasos planteados con números racionales positivos y negativos en cualquier forma (números enteros, fracciones y decimales), utilizando herramientas estratégicamente. Aplique las propiedades de las operaciones para calcular con números en cualquier forma; convierta entre formas según corresponda; y evalúe la razonabilidad de las respuestas utilizando el cálculo mental y estrategias de estimación. Por ejemplo: si una mujer que gana $25 por hora recibe un aumento del 10%, ganará 1/10 adicional de su salario por hora, o $2.50, para un nuevo salario de $27.50. Si desea colocar una barra de toalla de 9 3/4 pulgadas de largo en el centro de una puerta que tiene 27 1/2 pulgadas de ancho, deberá colocar la barra aproximadamente a 9 pulgadas de cada borde; esta estimación puede usarse como una verificación del cálculo exacto."
7;Expresiones y ecuaciones;Resolver problemas de la vida real y matemáticos utilizando expresiones y ecuaciones numéricas y algebraicas.;7.EE.B.4;Utilizar variables para representar cantidades en un problema del mundo real o matemático, y construir ecuaciones y desigualdades simples para resolver problemas razonando sobre las cantidades.
7;Expresiones y ecuaciones;Resolver problemas de la vida real y matemáticos utilizando expresiones y ecuaciones numéricas y algebraicas.;7.EE.B.4.a;Resolver problemas que conduzcan a ecuaciones de la forma px + q = r y p(x + q) = r, donde p, q y r son números racionales específicos. Resolver ecuaciones de estas formas con fluidez. Comparar una solución algebraica con una solución aritmética, identificando la secuencia de operaciones utilizadas en cada enfoque. Por ejemplo, el perímetro de un rectángulo es de 54 cm. Su longitud es de 6 cm. ¿Cuál es su ancho?
7;Expresiones y ecuaciones;Resolver problemas de la vida real y matemáticos utilizando expresiones y ecuaciones numéricas y algebraicas.;7.EE.B.4.b;Resuelve problemas que resulten en desigualdades de la forma px + q > r o px + q < r, donde p, q y r son números racionales específicos. Grafica el conjunto solución de la desigualdad e interprétalo en el contexto del problema. Por ejemplo: Como vendedor, te pagan $50 por semana más $3 por venta. Esta semana quieres que tu salario sea de al menos $100. Escribe una desigualdad para el número de ventas que necesitas realizar y describe las soluciones.
7;Expresiones y ecuaciones;Resolver problemas de la vida real y matemáticos utilizando expresiones y ecuaciones numéricas y algebraicas.;7.EE.B.4.c;Ampliar el análisis de patrones para incluir el análisis, la extensión y la determinación de una expresión para secuencias aritméticas y geométricas simples (por ejemplo, composición, aumento de área), utilizando tablas, gráficos, palabras y expresiones.
7;Geometría;Dibujar, construir y describir figuras geométricas y describir las relaciones entre ellas.;7.GA1;Resolver problemas que involucran dibujos a escala de figuras geométricas, como calcular longitudes y áreas reales a partir de un dibujo a escala y reproducir un dibujo a escala a una escala diferente.
7;Geometría;Dibujar, construir y describir figuras geométricas y describir las relaciones entre ellas.;7.GA2;Dibuja (a mano alzada, con regla y transportador, y con tecnología) figuras geométricas bidimensionales con las condiciones dadas. Concéntrate en construir triángulos a partir de tres medidas de ángulos o lados, observando cuándo las condiciones determinan un único triángulo, más de un triángulo o ningún triángulo.
7;Geometría;Dibujar, construir y describir figuras geométricas y describir las relaciones entre ellas.;7.GA3;Describe la forma de la cara bidimensional de la figura que resulta de cortar figuras tridimensionales, como en las secciones planas de prismas rectangulares rectos y pirámides rectangulares rectas.
7;Geometría;Resolver problemas matemáticos y de la vida real que involucran medidas de ángulos, área, área de superficie y volumen.;7.GB4;Círculos y medición
7;Geometría;Resolver problemas matemáticos y de la vida real que involucran medidas de ángulos, área, área de superficie y volumen.;7.GB4.a;Sepa que un círculo es una forma bidimensional creada al conectar todos los puntos equidistantes de un punto fijo llamado centro del círculo.
7;Geometría;Resolver problemas matemáticos y de la vida real que involucran medidas de ángulos, área, área de superficie y volumen.;7.GB4.b;Comprender y describir las relaciones entre el radio, diámetro, circunferencia y circunferencia de un círculo.
7;Geometría;Resolver problemas matemáticos y de la vida real que involucran medidas de ángulos, área, área de superficie y volumen.;7.GB4.c;Comprender y describir la relación entre el radio, el diámetro y el área de un círculo.
7;Geometría;Resolver problemas matemáticos y de la vida real que involucran medidas de ángulos, área, área de superficie y volumen.;7.GB4.d;Conozca las fórmulas del área y la circunferencia de un círculo y utilícelas para resolver problemas.
7;Geometría;Resolver problemas matemáticos y de la vida real que involucran medidas de ángulos, área, área de superficie y volumen.;7.GB4.e;Proporcione una derivación informal de la relación entre la circunferencia y el área de un círculo.
7;Geometría;Resolver problemas matemáticos y de la vida real que involucran medidas de ángulos, área, área de superficie y volumen.;7.GB5;Utilice datos sobre ángulos suplementarios, complementarios, verticales y adyacentes en un problema de varios pasos para escribir ecuaciones simples y usarlas para resolver un ángulo desconocido en una figura.
7;Geometría;Resolver problemas matemáticos y de la vida real que involucran medidas de ángulos, área, área de superficie y volumen.;7.GB6;Resolver problemas matemáticos y del mundo real que involucran área, volumen y área de superficie de objetos bidimensionales y tridimensionales compuestos por triángulos, cuadriláteros, polígonos, cubos y prismas rectos.
7;Estadística y probabilidad;Utilice un muestreo aleatorio para extraer inferencias sobre una población.;7.SP.A.1;"Comprender que la estadística puede utilizarse para obtener información sobre una población examinando una muestra de la misma; las generalizaciones sobre una población a partir de una muestra solo son válidas si la muestra es representativa de dicha población. Comprender que el muestreo aleatorio tiende a producir muestras representativas y a sustentar inferencias válidas."
7;Estadística y probabilidad;Utilice un muestreo aleatorio para extraer inferencias sobre una población.;7.SP.A.2;"Utilice datos de una muestra aleatoria para extraer inferencias sobre una población con una característica de interés desconocida. Genere múltiples muestras (o muestras simuladas) del mismo tamaño para medir la variación en las estimaciones o predicciones. Por ejemplo, estime la longitud media de las palabras de un libro mediante un muestreo aleatorio de palabras; prediga el ganador de unas elecciones escolares con base en datos de una encuesta muestreados aleatoriamente. Evalúe cuán errónea podría ser la estimación o predicción."
7;Estadística y probabilidad;Extraer inferencias comparativas informales sobre dos poblaciones.;7.SP.B.3;Evalúe informalmente el grado de superposición visual de dos distribuciones de datos numéricos con variabilidades similares, midiendo la diferencia entre los centros expresándola como un múltiplo de una medida de variabilidad. Por ejemplo, la altura media de los jugadores del equipo de baloncesto es 10 cm mayor que la altura media de los jugadores del equipo de fútbol, y ambas distribuciones tienen una variabilidad similar (desviación absoluta media) de aproximadamente 5 cm. La diferencia entre las alturas medias de los dos equipos (10 cm) es aproximadamente el doble de la variabilidad (5 cm) de cada equipo. En un diagrama de puntos, la separación entre las dos distribuciones de alturas es notable.
7;Estadística y probabilidad;Extraer inferencias comparativas informales sobre dos poblaciones.;7.SP.B.4;Utilizar medidas de centro y medidas de variabilidad para datos numéricos de muestras aleatorias para extraer inferencias comparativas informales sobre dos poblaciones. Por ejemplo, determinar si las palabras de un capítulo de un libro de ciencias de séptimo grado son generalmente más largas que las de un capítulo de un libro de ciencias de cuarto grado.
7;Estadística y probabilidad;Investigar procesos aleatorios y desarrollar, utilizar y evaluar modelos de probabilidad.;7.SP.C.5;Comprenda que la probabilidad de un evento aleatorio es un número entre 0 y 1 que expresa la probabilidad de que el evento ocurra. Los números mayores indican mayor probabilidad. Una probabilidad cercana a 0 indica un evento improbable, una probabilidad cercana a ® indica un evento que no es ni improbable ni probable, y una probabilidad cercana a 1 indica un evento probable.
7;Estadística y probabilidad;Investigar procesos aleatorios y desarrollar, utilizar y evaluar modelos de probabilidad.;7.SP.C.6;Aproxima la probabilidad de un evento aleatorio recopilando datos sobre el proceso aleatorio que lo produce y observando su frecuencia relativa a largo plazo, y prediciendo la frecuencia relativa aproximada dada la probabilidad. Por ejemplo, al lanzar un dado 600 veces, prediga que saldrá un 3 o un 6 aproximadamente 200 veces, pero probablemente no exactamente 200.
7;Estadística y probabilidad;Investigar procesos aleatorios y desarrollar, utilizar y evaluar modelos de probabilidad.;7.SP.C.7;"Desarrolla un modelo de probabilidad y úsalo para determinar las probabilidades de eventos. Compara las probabilidades de un modelo con las frecuencias observadas; si la concordancia no es buena, explica las posibles causas de la discrepancia."
7;Estadística y probabilidad;Investigar procesos aleatorios y desarrollar, utilizar y evaluar modelos de probabilidad.;7.SP.C.7.a;Desarrolla un modelo de probabilidad uniforme asignando la misma probabilidad a todos los resultados y utilízalo para determinar las probabilidades de los eventos. Por ejemplo, si se selecciona al azar a un estudiante de una clase, calcula la probabilidad de que se seleccione a Jane y la probabilidad de que se seleccione a una niña.
7;Estadística y probabilidad;Investigar procesos aleatorios y desarrollar, utilizar y evaluar modelos de probabilidad.;7.SP.C.7.b;Desarrolla un modelo de probabilidad (que puede no ser uniforme) observando frecuencias en datos generados a partir de un proceso aleatorio. Por ejemplo, calcula la probabilidad aproximada de que una moneda al girar caiga cara arriba o de que un vaso de papel lanzado caiga con el extremo abierto hacia abajo. ¿Parecen igualmente probables los resultados de la moneda al girar según las frecuencias observadas?
7;Estadística y probabilidad;Investigar procesos aleatorios y desarrollar, utilizar y evaluar modelos de probabilidad.;7.SP.C.8;Encuentre probabilidades de eventos compuestos utilizando listas organizadas, tablas, diagramas de árboles y simulación.
7;Estadística y probabilidad;Investigar procesos aleatorios y desarrollar, utilizar y evaluar modelos de probabilidad.;7.SP.C.8.a;Comprenda que, al igual que con los eventos simples, la probabilidad de un evento compuesto es la fracción de resultados en el espacio muestral para el cual ocurre el evento compuesto.
